15:37:35.069 2023-11-10,13:06:04,VB,814,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8074,LO,9713.9951,P,0,V,0.26,S,4,6.8074,13.9951,0.0003,0.0000,0.6,0.0,64
15:37:35.129 2023-11-10,13:06:04,VB,808,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-29,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8079,LO,9713.9961,P,0,V,0.26,S,4,6.8079,13.9961,0.0008,0.0010,1.5,1.6,65
15:37:35.186 2023-11-10,13:06:04,VB,834,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,33,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8079,LO,9713.9961,P,0,V,0.48,S,4,6.8079,13.9961,0.0008,0.0010,1.5,1.6,66
15:37:35.248 2023-11-10,13:06:04,VB,826,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8083,LO,9713.9961,P,0,V,0.48,S,4,6.8083,13.9961,0.0012,0.0010,2.2,1.6,67
15:37:35.269 2023-11-10,13:06:04,VB,813,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8083,LO,9713.9961,P,0,V,0.37,S,4,6.8083,13.9961,0.0012,0.0010,2.2,1.6,68
15:37:35.330 2023-11-10,13:06:05,VB,810,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,35,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8081,LO,9713.9961,P,0,V,0.37,S,4,6.8081,13.9961,0.0010,0.0010,1.9,1.6,69
15:37:35.387 2023-11-10,13:06:05,VB,835,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-29,3,33,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8081,LO,9713.9961,P,0,V,0.27,S,4,6.8081,13.9961,0.0010,0.0010,1.9,1.6,70
15:37:35.444 2023-11-10,13:06:05,VB,823,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,-1,-10,GR,2,0,-10,T,28,F,1,LA,3306.8079,LO,9713.9971,P,0,V,0.27,S,4,6.8079,13.9971,0.0008,0.0020,1.5,3.1,71
15:37:35.467 2023-11-10,13:06:05,VB,808,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,-1,-10,GR,2,0,-10,T,28,F,1,LA,3306.8079,LO,9713.9971,P,0,V,0.17,S,4,6.8079,13.9971,0.0008,0.0020,1.5,3.1,72
15:37:35.527 2023-11-10,13:06:05,VB,832,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,2,34,AC,2,-1,-10,GR,2,0,-10,T,28,F,1,LA,3306.8081,LO,9713.9971,P,0,V,0.17,S,4,6.8081,13.9971,0.0010,0.0020,1.9,3.1,73
15:37:35.586 2023-11-10,13:06:05,VB,822,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8081,LO,9713.9971,P,0,V,0.15,S,4,6.8081,13.9971,0.0010,0.0020,1.9,3.1,74
15:37:35.647 2023-11-10,13:06:05,VB,802,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8086,LO,9713.9971,P,0,V,0.15,S,4,6.8086,13.9971,0.0015,0.0020,2.8,3.1,75
15:37:35.667 2023-11-10,13:06:05,VB,832,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8086,LO,9713.9971,P,0,V,0.13,S,4,6.8086,13.9971,0.0015,0.0020,2.8,3.1,76
15:37:35.727 2023-11-10,13:06:05,VB,802,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,33,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8096,LO,9713.9990,P,0,V,0.13,S,4,6.8096,13.9990,0.0025,0.0039,4.6,6.1,77
15:37:35.787 2023-11-10,13:06:05,VB,809,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,2,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8096,LO,9713.9990,P,0,V,0.25,S,4,6.8096,13.9990,0.0025,0.0039,4.6,6.1,78
15:37:35.846 2023-11-10,13:06:05,VB,835,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,33,AC,2,-1,-10,GR,2,0,-10,T,28,F,1,LA,3306.8086,LO,9713.9980,P,0,V,0.25,S,4,6.8086,13.9980,0.0015,0.0029,2.8,4.5,79
15:37:35.868 2023-11-10,13:06:05,VB,816,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,33,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8086,LO,9713.9980,P,0,V,0.12,S,4,6.8086,13.9980,0.0015,0.0029,2.8,4.5,80
15:37:35.928 2023-11-10,13:06:05,VB,827,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8083,LO,9713.9971,P,0,V,0.12,S,4,6.8083,13.9971,0.0012,0.0020,2.2,3.1,81
